rating,date,context,year,context_cleaned,text_len,word_count,rating_group,is_positive,month,day,weekday,weekday_num,year_month,text_has_emoji,text_has_url,tfidf_vector_1,tfidf_vector_2,tfidf_vector_3,tfidf_vector_4,tfidf_vector_5,tfidf_vector_6,tfidf_vector_7,tfidf_vector_8,tfidf_vector_9,tfidf_vector_10,tfidf_vector_11,tfidf_vector_12,tfidf_vector_13,tfidf_vector_14,tfidf_vector_15,tfidf_vector_16,tfidf_vector_17,tfidf_vector_18,tfidf_vector_19,tfidf_vector_20,top_keywords
5.0,2025-07-30,평일3시에 즐기는걸추천한다 주차장넓어서좋고 기본30-40도이니만큼 각오하고 투어해야하고 루트 계획을 잘짜면5개이상타고 야간을즐길수있다 표값은3만원 음식음료값은5-8천원 잘계획하면 최고의휴가가될수있다 잘못하면 줄서다끝날지도,2025,평일3시에 즐기는걸추천한다 주차장넓어서좋고 기본30-40도이니만큼 각오하고 투어해야하고 루트 계획을 잘짜면5개이상타고 야간을즐길수있다 표값은3만원 음식음료값은5-8천원 잘계획하면 최고의휴가가될수있다 잘못하면 줄서다끝날지도,123,18,높음(4-5),1,7,30,Wednesday,2,2025-07,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,2025-11-12,"가족들과 방문하기 좋은 넓은 놀이공원과 동물원이 있고, 어린 아기가 있는 가족들에게 필요한 편의시설들이 곳곳에 있어서 좋았습니다",2025,"가족들과 방문하기 좋은 넓은 놀이공원과 동물원이 있고, 어린 아기가 있는 가족들에게 필요한 편의시설들이 곳곳에 있어서 좋았습니다",71,16,높음(4-5),1,11,12,Wednesday,2,2025-11,1,0,0.22628946013292625,-0.11746693037680285,-0.1927862997096403,-0.18780309455017444,0.10753638616718508,0.10937529318713188,0.2254463358669127,-0.14898766627404053,0.24002408425339666,-0.14690698626817492,-0.28247553721699153,-0.10305684362005992,0.003722071683796462,0.13669434747670373,-0.025276317570800108,0.029837596832231358,-0.29610017379845566,0.12185591920326026,-0.16400181185109036,0.11873142428427104,"좋았습니다, 있고, 좋은, 있어서, 있는"
5.0,2025-04-02,"대한민국 최고의 놀이 공원이죠! 3월 말, 갑작스런 눈으로 낭만 있었습니다. 갈 때마다 멋진 장면을 볼 수 있어서 좋아요. 여름 장미 축제도 아주 아름답습니다.",2025,"대한민국 최고의 놀이 공원이죠! 3월 말, 갑작스런 눈으로 낭만 있었습니다. 갈 때마다 멋진 장면을 볼 수 있어서 좋아요. 여름 장미 축제도 아주 아름답습니다.",89,19,높음(4-5),1,4,2,Wednesday,2,2025-04,1,0,0.16027538194559673,-0.07467726339796807,-0.014810741019571099,-0.14688950276499582,0.09629443254674404,0.09478907753022695,0.3339370371734866,-0.013571416201128185,-0.06912447869704283,0.025407088704520263,-0.042421314306230064,0.2389605497681166,-0.08086141705851291,0.21148809194076368,-0.02972430576845815,-0.007288858934525571,-0.011433625101761956,0.14782115884693267,0.21532551685971152,0.054078268220335256,"놀이, 최고의, 아주, 좋아요, 있어서"
5.0,2025-06-07,낮.밤 퍼레이드 너무 멋져요. 장미정원 향기도 좋고 너무 이쁘게 폈네요 날씨가 덥긴 했지만 그늘 아래는 시원했고 놀이기구 대기시간이 30분 내외로 대부분 길지 않은 대기 였습니다. 사파리. 아마존등 동물쪽은 포기하고 놀이기구에 집중하니 나름 잘 즐긴  하루였습니다.,2025,낮.밤 퍼레이드 너무 멋져요. 장미정원 향기도 좋고 너무 이쁘게 폈네요 날씨가 덥긴 했지만 그늘 아래는 시원했고 놀이기구 대기시간이 30분 내외로 대부분 길지 않은 대기 였습니다. 사파리. 아마존등 동물쪽은 포기하고 놀이기구에 집중하니 나름 잘 즐긴 하루였습니다.,147,33,높음(4-5),1,6,7,Saturday,5,2025-06,1,0,0.44887653115761517,0.2836813943896957,-0.04439873572968523,0.2553723022686626,0.07662512113137802,0.03950411842660407,0.06340747769412643,0.08817682517118579,-0.11637525230689193,-0.01783158127807548,0.025108079706654598,-0.024336588918470868,0.04785715773363951,-0.044797310090306026,0.15149740192258335,0.09747854193947353,0.0804908835536709,0.03251829973417938,-0.004792746570907718,-0.03913878386739897,"너무, 날씨가, 좋고, 퍼레이드, 대기"
3.0,2025-08-25,봄가을에만 가세요 너무 더워서 힘들고 죄다걸어가서 놀이기구타고 보고합니다 두번은 별루 동물원은 좋아요 ^^,2025,봄가을에만 가세요 너무 더워서 힘들고 죄다걸어가서 놀이기구타고 보고합니다 두번은 별루 동물원은 좋아요 ^^,59,12,보통(3),0,8,25,Monday,0,2025-08,1,0,0.37365591789152885,0.41858231398533513,0.1571639749712739,-0.12922595469036788,0.1448973574046069,0.16844574644946583,0.18755307880927305,0.037717082957681135,-0.02353358047243537,0.06634707449784724,0.06202145467972949,0.07393889568015792,0.04668908384241821,0.08682967382974129,0.06345805993462944,-0.19754790919404044,0.14781345261645606,0.1225789877596882,0.36884639230488864,0.22648693801692885,"좋아요, 너무"
5.0,2025-10-06,"에버랜드가 내년에 50주년을 맞이해 대규모 변화와 새로운 콘텐츠 도입을 준비 중이라고 해요. 오랜 역사만큼 추억이 깃든 장소라 앞으로의 모습이 더욱 기대됩니다.  정기권을 구입해 수시로 방문하고 있지만, 언제 가도 설레고 즐거운 곳이에요. 이번 추석 연휴에는 삼 일 연속으로 다녀왔답니다.  ‘케이팝 데몬 헌터스(케데헌)’ 테마존에서는 게임과 미션을 수행하면 선물을 받을 수 있었어요. 예상대로 많은 사람들로 붐볐지만, 직원분들이 친절하셔서 즐겁게 보낼 수 있었습니다. 아이가 적극적으로 참여하며 무척 만족해했어요.  또, 메모리 카니발 방탈출은 미리 예약하고 갔는데 아주 재미있어했어요. 다음에 또 도전하러 갈 예정입니다~",2025,"에버랜드가 내년에 50주년을 맞이해 대규모 변화와 새로운 콘텐츠 도입을 준비 중이라고 해요. 오랜 역사만큼 추억이 깃든 장소라 앞으로의 모습이 더욱 기대됩니다. 정기권을 구입해 수시로 방문하고 있지만, 언제 가도 설레고 즐거운 곳이에요. 이번 추석 연휴에는 삼 일 연속으로 다녀왔답니다. ‘케이팝 데몬 헌터스(케데헌)’ 테마존에서는 게임과 미션을 수행하면 선물을 받을 수 있었어요. 예상대로 많은 사람들로 붐볐지만, 직원분들이 친절하셔서 즐겁게 보낼 수 있었습니다. 아이가 적극적으로 참여하며 무척 만족해했어요. 또, 메모리 카니발 방탈출은 미리 예약하고 갔는데 아주 재미있어했어요. 다음에 또 도전하러 갈 예정입니다~",346,72,높음(4-5),1,10,6,Monday,0,2025-10,1,0,0.1455213902720903,-0.11455705302328947,-0.07904343037007912,-0.11657849724736288,-0.07200067288857402,0.004987941690333381,-0.07382740208492426,0.045292782403217095,0.000406047388151981,0.12191245329689385,0.03047314081926191,0.1870137720080524,-0.05835762037606597,0.07797114814509,-0.12044958711416402,0.501412801877172,-0.1653219657074065,0.09554013767604487,0.17086449681687932,0.09933568984520612,"즐겁게, 갔는데, 아주, 즐거운, 미리"
5.0,2025-11-16,즐거워요. 너무 넓어서 다리아프지만 아이들이 좋아해요. 사파리 4시에 줄서기 마감인 건 몰랐네요..ㅠㅠ,2025,즐거워요. 너무 넓어서 다리아프지만 아이들이 좋아해요. 사파리 4시에 줄서기 마감인 건 몰랐네요..ㅠㅠ,57,12,높음(4-5),1,11,16,Sunday,6,2025-11,1,0,0.3120213701622295,0.23767367520056912,0.10514903185131552,0.06626382853074565,0.09512333429667483,0.01774584246374101,0.25760630984958616,0.3222222754305738,0.08853579379560246,-0.16550445546476483,0.29535087110993674,-0.023721522841743153,0.06979419066597413,-0.035874186195207894,-0.04436296822575876,0.07034647177713924,0.0326648004834124,-0.07556180277715688,-0.1364696713280045,0.027695504642271145,"줄서기, 아이들이, 사파리, 너무"
3.0,2025-12-24,추운데도 사람들이   주말이라  많이  왔다 사파리 차를 타고 두러보고 좋았다.,2025,추운데도 사람들이 주말이라 많이 왔다 사파리 차를 타고 두러보고 좋았다.,40,10,보통(3),0,12,24,Wednesday,2,2025-12,1,0,0.27949638998334236,-0.09627771466979208,-0.11948259728835298,-0.1032060128841567,0.25389029164639504,-0.3319796997133052,0.08005775391925016,0.23024950815724568,-0.004377374531866333,-0.2461813417499976,-0.023172345034429134,-0.02513542792323011,0.22266616645570533,-0.17845335531471054,-0.11784257206579042,0.08716128332553885,0.09642929259624368,-0.16598034299787537,-0.0010644488794918506,-0.1165223267302376,"사람들이, 타고, 사파리, 많이"
5.0,2025-07-18,한국 에버랜드의 판다 가족은 정말 귀여워요! 판다 전시관은 전 세계 판다 애호가들로 가득해요.  The panda family at Everland is so adorable! The panda exhibit was packed with panda lovers from all over the world.,2025,한국 에버랜드의 판다 가족은 정말 귀여워요! 판다 전시관은 전 세계 판다 애호가들로 가득해요. The panda family at Everland is so adorable! The panda exhibit was packed with panda lovers from all over the world.,169,34,높음(4-5),1,7,18,Friday,4,2025-07,1,0,0.04612404686650417,-0.02841617305440686,-0.040164430168140225,-0.08508046675967001,-0.061526542159417476,0.14257983806346342,-0.04595398801539405,0.0139838192735662,-0.03473500688085223,-0.08714487017538501,0.033592029653908104,-0.08415070203618256,0.046694096652392526,-0.04166658948913834,0.04142625429108575,0.03245899024058545,0.05640164120464302,-0.03307140028235984,-0.04944621931514505,0.05130256730095869,"the, 정말"
5.0,2025-11-18,꿈의나라 에버랜드 오전엔 핸드폰 없음 예약이 안되요,2025,꿈의나라 에버랜드 오전엔 핸드폰 없음 예약이 안되요,28,7,높음(4-5),1,11,18,Tuesday,1,2025-11,1,0,0.27064751684548405,-0.4836659087752725,0.6391454645170301,0.2317269068942156,0.012651620836373266,0.10064060480264642,-0.1071271120824765,-0.17110971906450856,-0.01319893581194696,-0.0008037368828587115,0.016699786850285808,0.025591805514000587,0.05688052181205784,-0.08885981151189233,-0.029859005010132094,-0.17698773220182606,-0.0828370640382121,-0.06864082414195208,0.01662788112206079,-0.012341404445217887,에버랜드
5.0,2025-12-28,"한국에서 가장 유명한 놀이공원 중 하나로, 매우 다양한 놀이기구와 퍼레이드를 볼 수 있습니다",2025,"한국에서 가장 유명한 놀이공원 중 하나로, 매우 다양한 놀이기구와 퍼레이드를 볼 수 있습니다",51,10,높음(4-5),1,12,28,Sunday,6,2025-12,1,0,0.1167085447946846,-0.11134182387170627,-0.1170157672999229,0.045253653718279906,-0.013231151697727025,0.01964602221736055,0.06793220231930318,-0.15488914791401437,0.10704832590699295,0.06215376708678153,-0.025108732689904545,-0.035830178137288775,0.05945540896292497,-0.05818330774305022,-0.07500353991289459,0.051424600103871045,0.10330708320332856,-0.024338100232649852,-0.009494133401702258,-0.07147018457382616,"매우, 놀이공원, 다양한, 있습니다"
5.0,2025-08-24,동물도 볼수있고 다양한 놀이 기구가 있어요¡ 팁:여름엔 워터밤 도해요,2025,동물도 볼수있고 다양한 놀이 기구가 있어요¡ 팁:여름엔 워터밤 도해요,38,9,높음(4-5),1,8,24,Sunday,6,2025-08,1,0,0.1050023662304548,-0.12516269062396845,-0.028477293949199463,0.026594275498904505,0.0001509087811250131,0.05111783290205453,0.0692463154562383,-0.01923200971358081,0.031705033268296455,0.01963054021615039,0.03218183406689561,0.1073265347144174,0.06218127042804642,0.05035740694854565,-0.08386166696654306,0.10917032756493152,-0.014586585054399763,0.2076291112156301,0.1419221531976263,-0.27293518187632465,"놀이, 다양한, 있어요"
2.0,2025-10-16,비싼돈내고 2시간동안 기다리고 고객에 대한 편의 시설은 전혀 찾아 볼수가 없습니다 해외 여러 나라 놀이 동산에 가 봤지만 다시는 오고 싶지 않습니다 30년전 놀이기구로 지금까지 운형해 오면서 고객에 대한 편의 시설은 30년전과 똑같습니다,2025,비싼돈내고 2시간동안 기다리고 고객에 대한 편의 시설은 전혀 찾아 볼수가 없습니다 해외 여러 나라 놀이 동산에 가 봤지만 다시는 오고 싶지 않습니다 30년전 놀이기구로 지금까지 운형해 오면서 고객에 대한 편의 시설은 30년전과 똑같습니다,132,32,낮음(1-2),0,10,16,Thursday,3,2025-10,1,0,0.039059675108386586,-0.06128259287303362,0.023273232993264392,0.009691008458290597,0.004904652598923514,0.04163605213642158,0.061305841667393335,-0.008517781742691128,0.010498915062953269,0.04486073767859916,0.044806198681181714,0.11125770722019748,-0.04271317332563984,0.08757397183632416,-0.08289706128567442,0.12026789981585063,-0.04092232887227491,0.08723569134927198,0.09933217929190022,-0.14998946109407266,놀이
5.0,2025-11-04,나이들어 첨 가본 곳  너무 즐거웠다 동물들은 볼 수 있어 기뻤고 연신 카메라를 터트렸다,2025,나이들어 첨 가본 곳 너무 즐거웠다 동물들은 볼 수 있어 기뻤고 연신 카메라를 터트렸다,48,10,높음(4-5),1,11,4,Tuesday,1,2025-11,1,0,0.3043927479159204,0.359320110492925,0.1375276910358248,0.04249508225549337,0.0313675906041879,0.10711151607154386,0.02242214220305145,-0.09822179191788612,0.024997096577957616,0.014519513494659018,0.001663758556944705,0.0036522542282570163,0.0069187008956651235,-0.08944651202136333,0.060596765811207064,0.14097633485410072,0.06898087469306623,-0.07741742969641642,0.009452749527993236,-0.0019944095203605185,"있어, 너무"
